"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","PRT","Portugal","2012","2012",91.1,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","PRT","Portugal","2013","2013",90.8,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","PRT","Portugal","2014","2014",90.5,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","PRT","Portugal","2015","2015",90.2,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","PRT","Portugal","2016","2016",90,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","PRT","Portugal","2017","2017",89.9,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","PRT","Portugal","2018","2018",89.6,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","PRT","Portugal","2019","2019",89.4,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","PRT","Portugal","2020","2020",89.4,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","PRT","Portugal","2021","2021",90.7,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","PRT","Portugal","2022","2022",90.7,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","PRT","Portugal","2010","2010",9.6,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","PRT","Portugal","2011","2011",9.2,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","PRT","Portugal","2012","2012",8.5,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","PRT","Portugal","2013","2013",7.9,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","PRT","Portugal","2014","2014",7.9,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","PRT","Portugal","2015","2015",8.3,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","PRT","Portugal","2016","2016",8.4,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","PRT","Portugal","2017","2017",8.4,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","PRT","Portugal","2018","2018",8.5,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","PRT","Portugal","2019","2019",8.4,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","PRT","Portugal","2020","2020",8.2,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","PRT","Portugal","2021","2021",7.7,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2010","2010",52.2,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2011","2011",52.2,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2012","2012",52.3,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2013","2013",52.4,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2014","2014",52.5,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2015","2015",52.6,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2016","2016",52.6,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2017","2017",52.7,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2018","2018",52.7,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2019","2019",52.8,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2020","2020",52.8,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2021","2021",52.4,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2022","2022",52.4,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2010","2010",47.8,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2011","2011",47.8,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2012","2012",47.7,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2013","2013",47.6,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2014","2014",47.5,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2015","2015",47.4,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2016","2016",47.4,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2017","2017",47.3,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2018","2018",47.3,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2019","2019",47.2,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2020","2020",47.2,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2021","2021",47.6,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","PRT","Portugal","2022","2022",47.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2010","2010",18.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2011","2011",18.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2012","2012",19.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2013","2013",19.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2014","2014",19.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2015","2015",20.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2016","2016",20.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2017","2017",21.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2018","2018",21.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2019","2019",21.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2020","2020",22.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2021","2021",22.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2022","2022",23.7,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2010","2010",4.6,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2011","2011",4.9,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2012","2012",5.1,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2013","2013",5.3,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2014","2014",5.6,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2015","2015",5.7,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2016","2016",6,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2017","2017",6.1,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2018","2018",6.3,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2019","2019",6.4,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2020","2020",6.6,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2021","2021",6.6,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2022","2022",6.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","PRT","Portugal","2010","2010",46.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","PRT","Portugal","2011","2011",45.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","PRT","Portugal","2012","2012",43.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","PRT","Portugal","2013","2013",42.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","PRT","Portugal","2014","2014",43.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","PRT","Portugal","2015","2015",44.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","PRT","Portugal","2016","2016",45,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","PRT","Portugal","2017","2017",46.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","PRT","Portugal","2018","2018",47.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","PRT","Portugal","2019","2019",48.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","PRT","Portugal","2020","2020",47.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","PRT","Portugal","2021","2021",47.9,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2010","2010",2767.1,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2011","2011",2769.9,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2012","2012",2773.7,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2013","2013",2775.9,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2014","2014",2778,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2015","2015",2779.6,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2016","2016",2781.9,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2017","2017",2785.1,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2018","2018",2788,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2019","2019",2790.9,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2020","2020",2792.9,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2021","2021",2785.1,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2022","2022",2776.8,"P","Provisional value"
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2010","2010",2624.4,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2011","2011",2628.5,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2012","2012",2633.9,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2013","2013",2637.5,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2014","2014",2640.7,,
